0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5644095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1079819,0.0,0.24237531,0.0,0.0,0.0,0.0,0.0,0.0,0.08523328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.017000804,0.0,0.0,0.0,0.03392443,0.026342357,0.0,0.046817806,0.09671725,0.0,0.09580085,0.0,0.0,0.3058802,0.0,0.23244016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07761909,0.06346478,0.0,0.003992291,0.0,0.0,0.0,0.0,0.0
0.0,0.24907939,0.0,0.0,0.0,0.16920154,0.11665678,0.07230507,0.0,0.0,0.0,0.12004696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25694937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015760878,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.030971207,0.24896488,0.024374329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48781532,0.0,0.0,0.0,0.0635524,0.0,0.0,0.0,0.0,0.0,0.0,0.14432186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.253037,0.0,0.0,0.0,0.1747879,0.17822923,0.06464861,0.0,0.0,0.0,0.028000282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30129704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11763645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25611928,0.0,0.38996693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23627742,0.0,0.0
0.035337754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18979067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028945876,0.0,0.0,0.1854798,0.0,0.13501176,0.0,0.11582349,0.0,0.0,0.0,0.0,0.0,0.0562284,0.07242302,0.18095922,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16087839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21063636,0.0,0.03385419,0.0,0.0,0.0,0.0,0.0,0.0,0.05445113,0.0,0.0,0.26384318,0.0,0.2763367
0.0,0.0,0.030108029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20619178,0.0,0.16152976,0.0,0.0,0.17507155,0.0,0.15848818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110644266,0.0,0.0,0.014325979,0.133833,0.0,0.009807458,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09105886,0.0,0.0,0.15057072,0.0,0.15021308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0866986,0.5214587,0.0,0.0,0.0
0.1284189,0.0,0.05716731,0.0,0.0,0.06550344,0.0,0.05049565,0.0,0.05147623,0.075709544,0.08624167,0.0,0.0,0.0,0.01513603,0.037535414,0.0,0.14405854,0.0,0.03579888,0.0,0.0,0.0,0.0,0.009784562,0.14453954,0.047561128,0.05057327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14868653,0.0,0.14344801,0.0,0.044762,0.0,0.0,0.0,0.0,0.0,0.5273246,0.0,0.1357788,0.0,0.0
