0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.056094885,0.0,0.0074095447,0.13210371,0.16912612,0.0,0.0,0.0,0.06821087,0.21099783,0.0,0.050790988,0.0,0.04280198,0.039196458,0.0,0.0,0.038519807,0.0,0.0,0.0,0.044500556,0.04331095,0.04930704,0.038711153,0.0,0.008918046,0.0,0.0,0.0
0.0,0.0,0.047150396,0.0,0.116553724,0.0,0.0,0.19243586,0.0,0.0,0.118672326,0.0,0.0,0.0,0.0,0.07712854,0.14436193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049113102,0.0,0.14344585,0.11113827,0.0
0.0,0.07596585,0.013139423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055059455,0.0,0.0,0.0,0.07395693,0.0,0.29879293,0.0,0.11892081,0.09149021,0.0,0.0,0.01967652,0.0,0.006982235,0.0,0.2460156
0.0,0.0,0.11360545,0.008178582,0.035625108,0.016159745,0.0,0.05100086,0.08743906,0.0,0.0,0.05402872,0.0,0.0,0.0,0.028875854,0.070459776,0.0,0.0,0.0,0.0,0.077299625,0.0,0.0,0.09548152,0.15244949,0.0,0.1154555,0.09394077,0.0
0.2933845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32604533,0.0,0.0,0.0,0.15867734,0.0,0.0,0.22189291
0.17865811,0.0,0.04886453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012296975,0.0,0.0,0.0,0.113232054,0.0,0.29705673,0.0,0.0,0.0,0.0689017,0.042334806,0.0,0.23865512,0.0,0.0,0.0
0.012344713,0.12282206,0.14838494,0.0,0.04054183,0.0,0.0,0.0,0.08512299,0.007739669,0.005263274,0.10412318,0.0,0.045288157,0.0,0.0,0.0,0.0,0.0,0.061852265,0.0,0.049686372,0.0,0.0,0.09110283,0.04549664,0.04731165,0.034590982,0.043058276,0.05527009
0.054296546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46000513,0.0,0.48569834,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18188326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12710945,0.0,0.0,0.0,0.0,0.0,0.0,0.106595695,0.0,0.07094861,0.15508986,0.0,0.0,0.0,0.20055728,0.0,0.0,0.15781584
0.15500192,0.09972038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15562019,0.03662972,0.0,0.0,0.0,0.053800967,0.0,0.0,0.06560954,0.05882437,0.0996887,0.0,0.0,0.0,0.0,0.0,0.0,0.27510428
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10575803,0.0,0.0,0.0,0.0,0.8942419,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.15285102,0.0,0.034884546,0.0,0.0,0.0,0.15402044,0.0,0.0,0.025100287,0.0,0.0399232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439236,0.21468604,0.0,0.18299745,0.11114475,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55604506,0.0,0.0,0.0,0.0,0.4439549,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.1359279,0.0,0.0018483974,0.017925983,0.0,0.032194905,0.037743635,0.0,0.0,0.10144035,0.0,0.061723683,0.0,0.042200755,0.08455868,0.0,0.0,0.0,0.0,0.07801271,0.0,0.0,0.0,0.15055075,0.0,0.14326116,0.11261101,0.0
0.0,0.0,0.19704416,0.04063413,0.085134655,0.02530357,0.03211076,0.015535074,0.14863925,0.0,0.0,0.08281036,0.0,0.017370472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661305,0.0,0.0,0.23590696,0.053380247,0.0
0.14154685,0.15061933,0.0,0.0,0.0,0.0,0.0,0.033883177,0.0,0.0,0.0,0.014107344,0.0,0.039582346,0.07714974,0.0,0.0,0.091420054,0.0,0.07323652,0.08312907,0.066204794,0.09724401,0.0,0.0,0.0,0.0,0.0,0.0,0.13187674
0.0,0.0,0.3845936,0.0,0.065661766,0.0,0.0,0.021809855,0.0,0.0,0.0,0.02026483,0.0,0.0,0.0,0.0,0.021007633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37009394,0.0,0.0,0.11656837,0.0
0.0,0.0,0.13397321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5652418,0.0,0.0,0.0,0.0,0.23103528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06974963,0.0,0.0
0.10293386,0.14580429,0.046324812,0.044079095,0.0,0.0565652,0.0,0.0,0.03338016,0.0,0.020225275,0.0,0.041369658,0.076022424,0.028664453,0.0,0.06667679,0.0,0.0,0.09235114,0.0,0.073195174,0.025782423,0.0,0.06505088,0.04067996,0.0,0.04089444,0.0,0.0
