species,antibiotic,auc,n_obs,n_pos,n_neg,test_micro_auc_species,test_macro_auc_species
Pseudomonas_Aeruginosa,Sparfloxacin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Strepomycin_high_level,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Streptomycin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Teicoplanin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Teicoplanin_GRD,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Telithromycin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Tetracycline,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Ticarcillin,,328,328,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Ticarcillin-Clavulan acid,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Tigecycline,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Tobramycin,0.8334352159468438,961,86,875,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Vancomycin,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Vancomycin_GRD,,0,0,0,0.9503815255321378,0.7793725981438663
Pseudomonas_Aeruginosa,Voriconazole,,0,0,0,0.9503815255321378,0.7793725981438663
