species,antibiotic,auc,n_obs,n_pos,n_neg,test_micro_auc_species,test_macro_auc_species
Staphylococcus_Lugdunensis,Penicillin_with_other_infections,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin_with_pneumonia,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin_without_endokarditis,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Penicillin_without_meningitis,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Piperacillin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Piperacillin-Tazobactam,0.6875,50,2,48,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Polymyxin B,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Posaconazole,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Pristinamycin,,15,0,15,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Pyrazinamide,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Rifampicin,,76,0,76,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Rifampicin_1mg-l,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Sparfloxacin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Strepomycin_high_level,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Streptomycin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Teicoplanin,,75,0,75,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Teicoplanin_GRD,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Telithromycin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Tetracycline,0.8441176470588235,73,5,68,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Ticarcillin,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Ticarcillin-Clavulan acid,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Tigecycline,,59,0,59,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Tobramycin,,15,0,15,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Vancomycin,,91,0,91,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Vancomycin_GRD,,0,0,0,0.8992389260631534,0.7093500624802002
Staphylococcus_Lugdunensis,Voriconazole,,0,0,0,0.8992389260631534,0.7093500624802002
