model_mode,fold,antibiotic_id,antibiotic,n_val_pairs,auc
enriched_implicit_hypernetwork,0,55,Piperacillin,3757,0.9244535975034982
enriched_implicit_hypernetwork,0,56,Piperacillin-Tazobactam,5912,0.856325054743537
enriched_implicit_hypernetwork,0,57,Polymyxin B,501,0.9961289947028348
enriched_implicit_hypernetwork,0,58,Posaconazole,48,0.48913043478260865
enriched_implicit_hypernetwork,0,59,Pristinamycin,1333,0.9674923096641888
enriched_implicit_hypernetwork,0,60,Rifampicin,2294,0.8915086599817684
enriched_implicit_hypernetwork,0,61,Strepomycin_high_level,12,0.9500000000000001
enriched_implicit_hypernetwork,0,62,Teicoplanin,2830,0.945043816942551
enriched_implicit_hypernetwork,0,63,Tetracycline,3321,0.9124761816147476
enriched_implicit_hypernetwork,0,64,Ticarcillin,1720,0.9256918994060404
enriched_implicit_hypernetwork,0,65,Tigecycline,3683,0.9932965726024434
enriched_implicit_hypernetwork,0,66,Tobramycin,9022,0.8833738296535358
enriched_implicit_hypernetwork,0,67,Vancomycin,4169,0.9765438086000646
enriched_implicit_hypernetwork,0,68,Voriconazole,53,1.0
enriched_implicit_hypernetwork,1,0,5-Fluorocytosine,73,0.25
enriched_implicit_hypernetwork,1,1,Amikacin,8917,0.8832045857621045
enriched_implicit_hypernetwork,1,2,Amoxicillin,41,0.8823529411764706
enriched_implicit_hypernetwork,1,3,Amoxicillin-Clavulanic acid,5737,0.917804343753454
enriched_implicit_hypernetwork,1,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,17,0.85
enriched_implicit_hypernetwork,1,5,Ampicillin,4266,0.9541300079343558
enriched_implicit_hypernetwork,1,6,Anidulafungin,74,0.805985552115583
enriched_implicit_hypernetwork,1,7,Azithromycin,35,0.7863247863247863
enriched_implicit_hypernetwork,1,8,Aztreonam,4334,0.860674589252758
enriched_implicit_hypernetwork,1,9,Benzylpenicillin,140,0.9055330634278004
enriched_implicit_hypernetwork,1,10,Caspofungin,74,0.9964285714285714
enriched_implicit_hypernetwork,1,11,Cefazolin,1972,0.9372857209043736
enriched_implicit_hypernetwork,1,12,Cefepime,10149,0.8955712277591977
enriched_implicit_hypernetwork,1,13,Cefixime,2987,0.79668980809334
enriched_implicit_hypernetwork,1,14,Cefotaxime,3914,0.892393587167092
enriched_implicit_hypernetwork,1,15,Cefoxitin,1301,0.9595588235294118
enriched_implicit_hypernetwork,1,16,Cefpodoxime,1283,0.9200879925670875
enriched_implicit_hypernetwork,1,17,Ceftazidime,7734,0.8522829511536384
enriched_implicit_hypernetwork,1,18,Ceftolozane-Tazobactam,21,0.5555555555555556
enriched_implicit_hypernetwork,1,19,Ceftriaxone,5337,0.9035569114785905
enriched_implicit_hypernetwork,1,20,Cefuroxime,6803,0.8897028255365842
enriched_implicit_hypernetwork,1,21,Chloramphenicol,1574,0.948939456490707
enriched_implicit_hypernetwork,1,22,Ciprofloxacin,12253,0.871602995946184
enriched_implicit_hypernetwork,1,23,Clarithromycin,269,0.699950972381108
enriched_implicit_hypernetwork,1,24,Clindamycin,3353,0.9021895294611797
enriched_implicit_hypernetwork,1,25,Colistin,7730,0.9764789836616595
enriched_implicit_hypernetwork,1,26,Cotrimoxazol,290,0.8201176051318604
enriched_implicit_hypernetwork,1,27,Cotrimoxazole,5544,0.8501118219980592
enriched_implicit_hypernetwork,1,28,Daptomycin,3547,0.7732637903302111
enriched_implicit_hypernetwork,1,29,Doxycycline,171,0.6035665294924555
enriched_implicit_hypernetwork,1,30,Ertapenem,7258,0.9287176284294003
enriched_implicit_hypernetwork,1,31,Erythromycin,3453,0.8907074422485473
enriched_implicit_hypernetwork,1,32,Fluconazole,74,0.7188405797101449
enriched_implicit_hypernetwork,1,33,Fosfomycin,6008,0.7499755015091844
enriched_implicit_hypernetwork,1,34,Fusidic acid,2522,0.8752339163405087
enriched_implicit_hypernetwork,1,35,Gentamicin,8376,0.9140822479148528
enriched_implicit_hypernetwork,1,36,Gentamicin_high_level,119,0.7397003745318352
enriched_implicit_hypernetwork,1,37,Imipenem,11492,0.9672077968757863
enriched_implicit_hypernetwork,1,38,Itraconazole,72,0.7770534550195567
enriched_implicit_hypernetwork,1,39,Levofloxacin,9073,0.8821790949588877
enriched_implicit_hypernetwork,1,40,Linezolid,3827,0.954241948153967
enriched_implicit_hypernetwork,1,41,Meropenem,9788,0.9446331466236829
enriched_implicit_hypernetwork,1,42,Meropenem_with_meningitis,27,0.38888888888888884
enriched_implicit_hypernetwork,1,43,Micafungin,74,0.9803921568627451
enriched_implicit_hypernetwork,1,44,Minocycline,1955,0.8820564995507367
enriched_implicit_hypernetwork,1,45,Moxifloxacin,159,0.9926915322580645
enriched_implicit_hypernetwork,1,46,Mupirocin,1683,0.9555678987188673
enriched_implicit_hypernetwork,1,47,Nitrofurantoin,4222,0.8791301450939533
enriched_implicit_hypernetwork,1,48,Norfloxacin,4927,0.8658904714625051
enriched_implicit_hypernetwork,1,49,Oxacillin,3152,0.9233651585262788
enriched_implicit_hypernetwork,1,50,Penicillin,3445,0.9487951204118705
enriched_implicit_hypernetwork,1,51,Penicillin_with_meningitis,62,0.7660910518053375
enriched_implicit_hypernetwork,1,52,Penicillin_with_other_infections,62,0.7219251336898396
enriched_implicit_hypernetwork,1,53,Penicillin_with_pneumonia,62,0.8416666666666667
enriched_implicit_hypernetwork,1,54,Piperacillin,3835,0.9013038775951064
enriched_implicit_hypernetwork,1,55,Piperacillin-Tazobactam,5893,0.8753723017236728
enriched_implicit_hypernetwork,1,56,Polymyxin B,516,1.0
enriched_implicit_hypernetwork,1,57,Posaconazole,73,0.7911764705882353
enriched_implicit_hypernetwork,1,58,Pristinamycin,1304,0.963665569715622
enriched_implicit_hypernetwork,1,59,Rifampicin,2366,0.8826456846955455
enriched_implicit_hypernetwork,1,60,Strepomycin_high_level,14,0.48888888888888893
enriched_implicit_hypernetwork,1,61,Teicoplanin,2793,0.9261678253445542
enriched_implicit_hypernetwork,1,62,Tetracycline,3328,0.9122962606836359
enriched_implicit_hypernetwork,1,63,Ticarcillin,1766,0.9163868412325131
enriched_implicit_hypernetwork,1,64,Tigecycline,3688,0.992821312306199
enriched_implicit_hypernetwork,1,65,Tobramycin,9055,0.8873390381394186
enriched_implicit_hypernetwork,1,66,Vancomycin,4145,0.9451707317073169
enriched_implicit_hypernetwork,1,67,Voriconazole,73,0.7463768115942029
enriched_implicit_hypernetwork,2,0,5-Fluorocytosine,58,0.5087719298245614
enriched_implicit_hypernetwork,2,1,Amikacin,8802,0.8883483334925393
enriched_implicit_hypernetwork,2,2,Amoxicillin,42,0.9206349206349207
enriched_implicit_hypernetwork,2,3,Amoxicillin-Clavulanic acid,5820,0.9060445178563408
enriched_implicit_hypernetwork,2,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,15,0.8800000000000001
enriched_implicit_hypernetwork,2,5,Ampicillin,4212,0.9593015563461842
enriched_implicit_hypernetwork,2,6,Anidulafungin,62,0.55
enriched_implicit_hypernetwork,2,7,Azithromycin,45,0.7466666666666666
enriched_implicit_hypernetwork,2,8,Aztreonam,4173,0.8479569850155944
enriched_implicit_hypernetwork,2,9,Benzylpenicillin,142,0.8621553884711779
enriched_implicit_hypernetwork,2,10,Caspofungin,64,0.9758064516129032
enriched_implicit_hypernetwork,2,11,Cefazolin,1942,0.9239262308458738
enriched_implicit_hypernetwork,2,12,Cefepime,9968,0.8797029834198377
enriched_implicit_hypernetwork,2,13,Cefixime,2913,0.789534516230981
enriched_implicit_hypernetwork,2,14,Cefotaxime,3748,0.8874444778534778
enriched_implicit_hypernetwork,2,15,Cefoxitin,1197,0.9438433520625689
enriched_implicit_hypernetwork,2,16,Cefpodoxime,1323,0.9162829746340845
enriched_implicit_hypernetwork,2,17,Ceftazidime,7626,0.8498676692553964
enriched_implicit_hypernetwork,2,18,Ceftolozane-Tazobactam,21,0.7222222222222222
enriched_implicit_hypernetwork,2,19,Ceftriaxone,5427,0.8898505842437746
enriched_implicit_hypernetwork,2,20,Cefuroxime,6671,0.8778808275956564
enriched_implicit_hypernetwork,2,21,Chloramphenicol,1534,0.9546277409484956
enriched_implicit_hypernetwork,2,22,Ciprofloxacin,12152,0.8740446414144825
enriched_implicit_hypernetwork,2,23,Clarithromycin,277,0.7745141670375314
enriched_implicit_hypernetwork,2,24,Clindamycin,3393,0.8893812951048677
enriched_implicit_hypernetwork,2,25,Colistin,7609,0.9744651982543175
enriched_implicit_hypernetwork,2,26,Cotrimoxazol,298,0.8203125
enriched_implicit_hypernetwork,2,27,Cotrimoxazole,5643,0.8610773312384367
enriched_implicit_hypernetwork,2,28,Daptomycin,3593,0.8658747933663947
enriched_implicit_hypernetwork,2,29,Doxycycline,166,0.6774483378256964
enriched_implicit_hypernetwork,2,30,Ertapenem,7205,0.9242543327581003
enriched_implicit_hypernetwork,2,31,Erythromycin,3507,0.8942271921068696
enriched_implicit_hypernetwork,2,32,Fluconazole,62,0.9508196721311475
enriched_implicit_hypernetwork,2,33,Fosfomycin,5901,0.7454863774063175
enriched_implicit_hypernetwork,2,34,Fusidic acid,2535,0.8456144715171806
enriched_implicit_hypernetwork,2,35,Gentamicin,8265,0.9122756122529334
enriched_implicit_hypernetwork,2,36,Gentamicin_high_level,140,0.7975077881619937
enriched_implicit_hypernetwork,2,37,Imipenem,11485,0.967346599073758
enriched_implicit_hypernetwork,2,38,Itraconazole,56,0.47596153846153844
enriched_implicit_hypernetwork,2,39,Levofloxacin,9167,0.887157843901696
enriched_implicit_hypernetwork,2,40,Linezolid,3965,0.8558649789029535
enriched_implicit_hypernetwork,2,41,Meropenem,9688,0.9339935070746119
enriched_implicit_hypernetwork,2,42,Meropenem_with_meningitis,23,0.5476190476190477
enriched_implicit_hypernetwork,2,43,Micafungin,62,0.9378531073446328
enriched_implicit_hypernetwork,2,44,Minocycline,1938,0.8825527686602265
enriched_implicit_hypernetwork,2,45,Moxifloxacin,175,0.975609756097561
enriched_implicit_hypernetwork,2,46,Mupirocin,1653,0.9663004001231148
enriched_implicit_hypernetwork,2,47,Nitrofurantoin,4235,0.884622966231482
enriched_implicit_hypernetwork,2,48,Norfloxacin,5007,0.8695555679140509
enriched_implicit_hypernetwork,2,49,Oxacillin,3157,0.9163764950598023
enriched_implicit_hypernetwork,2,50,Penicillin,3495,0.95062477812731
enriched_implicit_hypernetwork,2,51,Penicillin_with_meningitis,54,0.6397748592870544
enriched_implicit_hypernetwork,2,52,Penicillin_with_other_infections,54,0.5833333333333334
enriched_implicit_hypernetwork,2,53,Penicillin_with_pneumonia,54,0.6442307692307693
enriched_implicit_hypernetwork,2,54,Piperacillin,3680,0.9142434291665524
enriched_implicit_hypernetwork,2,55,Piperacillin-Tazobactam,5915,0.8666656939878724
enriched_implicit_hypernetwork,2,56,Polymyxin B,505,0.9993574297188755
enriched_implicit_hypernetwork,2,57,Posaconazole,61,0.21666666666666667
enriched_implicit_hypernetwork,2,58,Pristinamycin,1358,0.9646325050060729
enriched_implicit_hypernetwork,2,59,Rifampicin,2354,0.9017077887281285
enriched_implicit_hypernetwork,2,60,Strepomycin_high_level,21,0.7115384615384616
enriched_implicit_hypernetwork,2,61,Teicoplanin,2891,0.9513874856873442
enriched_implicit_hypernetwork,2,62,Tetracycline,3378,0.9058808423215203
enriched_implicit_hypernetwork,2,63,Ticarcillin,1676,0.9180238628555111
enriched_implicit_hypernetwork,2,64,Tigecycline,3713,0.9924180037544716
enriched_implicit_hypernetwork,2,65,Tobramycin,8954,0.8890129716728359
enriched_implicit_hypernetwork,2,66,Vancomycin,4271,0.9751119114998714
enriched_implicit_hypernetwork,2,67,Voriconazole,62,0.4098360655737705
enriched_implicit_hypernetwork,3,0,Amikacin,8823,0.8829059049121404
enriched_implicit_hypernetwork,3,1,Amoxicillin,51,0.9208074534161491
enriched_implicit_hypernetwork,3,2,Amoxicillin-Clavulanic acid,5725,0.9194419546543348
enriched_implicit_hypernetwork,3,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,19,0.8
enriched_implicit_hypernetwork,3,4,Ampicillin,4313,0.9556472971615059
enriched_implicit_hypernetwork,3,5,Anidulafungin,54,0.6825396825396826
enriched_implicit_hypernetwork,3,6,Azithromycin,40,0.76953125
enriched_implicit_hypernetwork,3,7,Aztreonam,4371,0.8552967965504843
enriched_implicit_hypernetwork,3,8,Benzylpenicillin,128,0.8167857142857142
enriched_implicit_hypernetwork,3,9,Caspofungin,58,0.9283018867924528
enriched_implicit_hypernetwork,3,10,Cefazolin,1929,0.9400724723305368
enriched_implicit_hypernetwork,3,11,Cefepime,10035,0.8882884808935115
enriched_implicit_hypernetwork,3,12,Cefixime,2989,0.7938752381377929
enriched_implicit_hypernetwork,3,13,Cefotaxime,3940,0.8957705550454018
enriched_implicit_hypernetwork,3,14,Cefoxitin,1292,0.9586455082146156
enriched_implicit_hypernetwork,3,15,Cefpodoxime,1199,0.888609022556391
enriched_implicit_hypernetwork,3,16,Ceftazidime,7704,0.8512052589634755
enriched_implicit_hypernetwork,3,17,Ceftolozane-Tazobactam,21,0.7333333333333334
enriched_implicit_hypernetwork,3,18,Ceftriaxone,5315,0.9035220539828833
enriched_implicit_hypernetwork,3,19,Cefuroxime,6829,0.8828427934988862
enriched_implicit_hypernetwork,3,20,Chloramphenicol,1588,0.9544674177942155
enriched_implicit_hypernetwork,3,21,Ciprofloxacin,12182,0.8709281700157137
enriched_implicit_hypernetwork,3,22,Clarithromycin,255,0.7926447574334898
enriched_implicit_hypernetwork,3,23,Clindamycin,3291,0.8865356466637775
enriched_implicit_hypernetwork,3,24,Colistin,7688,0.9697829317015969
enriched_implicit_hypernetwork,3,25,Cotrimoxazol,278,0.9029220329594239
enriched_implicit_hypernetwork,3,26,Cotrimoxazole,5542,0.8567026468873647
enriched_implicit_hypernetwork,3,27,Daptomycin,3499,0.899484412470024
enriched_implicit_hypernetwork,3,28,Doxycycline,170,0.6437499999999999
enriched_implicit_hypernetwork,3,29,Ertapenem,7306,0.9273233975524052
enriched_implicit_hypernetwork,3,30,Erythromycin,3406,0.884891457801366
enriched_implicit_hypernetwork,3,31,Fluconazole,57,0.6272727272727273
enriched_implicit_hypernetwork,3,32,Fosfomycin,6020,0.7420006135741081
enriched_implicit_hypernetwork,3,33,Fusidic acid,2495,0.8465762362952957
enriched_implicit_hypernetwork,3,34,Gentamicin,8366,0.9115990298832426
enriched_implicit_hypernetwork,3,35,Gentamicin_high_level,124,0.8904166666666666
enriched_implicit_hypernetwork,3,36,Imipenem,11428,0.9688724936496474
enriched_implicit_hypernetwork,3,37,Itraconazole,51,0.6428571428571428
enriched_implicit_hypernetwork,3,38,Levofloxacin,9067,0.8797471636492723
enriched_implicit_hypernetwork,3,39,Linezolid,3828,0.8414133473095737
enriched_implicit_hypernetwork,3,40,Meropenem,9704,0.9398860778862455
enriched_implicit_hypernetwork,3,41,Meropenem_with_meningitis,28,0.6521739130434783
enriched_implicit_hypernetwork,3,42,Meropenem_without_meningitis,21,0.5
enriched_implicit_hypernetwork,3,43,Micafungin,54,0.8125
enriched_implicit_hypernetwork,3,44,Minocycline,1929,0.8674776643469917
enriched_implicit_hypernetwork,3,45,Moxifloxacin,173,0.990909090909091
enriched_implicit_hypernetwork,3,46,Mupirocin,1616,0.9640339955610892
enriched_implicit_hypernetwork,3,47,Nitrofurantoin,4211,0.8845956325512292
enriched_implicit_hypernetwork,3,48,Norfloxacin,4954,0.8572640161290183
enriched_implicit_hypernetwork,3,49,Oxacillin,3079,0.9270371817687348
enriched_implicit_hypernetwork,3,50,Penicillin,3455,0.9494576384387214
enriched_implicit_hypernetwork,3,51,Penicillin_with_meningitis,37,0.81875
enriched_implicit_hypernetwork,3,52,Penicillin_with_other_infections,37,0.825
enriched_implicit_hypernetwork,3,53,Penicillin_with_pneumonia,37,1.0
enriched_implicit_hypernetwork,3,54,Piperacillin,3796,0.9239162643980308
enriched_implicit_hypernetwork,3,55,Piperacillin-Tazobactam,5768,0.8847045245655081
enriched_implicit_hypernetwork,3,56,Polymyxin B,524,1.0
enriched_implicit_hypernetwork,3,57,Posaconazole,51,0.86
enriched_implicit_hypernetwork,3,58,Pristinamycin,1295,0.9711697782401788
enriched_implicit_hypernetwork,3,59,Rifampicin,2321,0.8764568497698807
enriched_implicit_hypernetwork,3,60,Strepomycin_high_level,18,0.6461538461538461
enriched_implicit_hypernetwork,3,61,Teicoplanin,2790,0.9515267527675277
enriched_implicit_hypernetwork,3,62,Tetracycline,3294,0.9081816920645032
enriched_implicit_hypernetwork,3,63,Ticarcillin,1814,0.9259884608357939
enriched_implicit_hypernetwork,3,64,Tigecycline,3680,0.9940581427729531
enriched_implicit_hypernetwork,3,65,Tobramycin,8998,0.8877346889071489
enriched_implicit_hypernetwork,3,66,Vancomycin,4127,0.9534487451684903
enriched_implicit_hypernetwork,3,67,Voriconazole,56,0.8545454545454545
enriched_implicit_hypernetwork,4,0,5-Fluorocytosine,63,0.4032258064516129
enriched_implicit_hypernetwork,4,1,Amikacin,8944,0.8762090717121211
enriched_implicit_hypernetwork,4,2,Amoxicillin,33,0.8933823529411764
enriched_implicit_hypernetwork,4,3,Amoxicillin-Clavulanic acid,5677,0.9096929275253367
enriched_implicit_hypernetwork,4,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,13,1.0
enriched_implicit_hypernetwork,4,5,Ampicillin,4247,0.9612311352769366
enriched_implicit_hypernetwork,4,6,Anidulafungin,63,0.6078717201166182
enriched_implicit_hypernetwork,4,7,Azithromycin,40,0.8186813186813187
enriched_implicit_hypernetwork,4,8,Aztreonam,4324,0.8342017103059156
enriched_implicit_hypernetwork,4,9,Benzylpenicillin,134,0.9396900269541779
enriched_implicit_hypernetwork,4,10,Caspofungin,66,0.9193548387096775
enriched_implicit_hypernetwork,4,11,Cefazolin,1854,0.9290932260133161
enriched_implicit_hypernetwork,4,12,Cefepime,10036,0.8793695984221672
enriched_implicit_hypernetwork,4,13,Cefixime,3028,0.7658068934033325
enriched_implicit_hypernetwork,4,14,Cefotaxime,3898,0.8806263686899882
enriched_implicit_hypernetwork,4,15,Cefoxitin,1210,0.9597048127028784
enriched_implicit_hypernetwork,4,16,Cefpodoxime,1277,0.8887733546402811
enriched_implicit_hypernetwork,4,17,Ceftazidime,7747,0.8299694394669229
enriched_implicit_hypernetwork,4,18,Ceftazidime-Avibactam,7,1.0
enriched_implicit_hypernetwork,4,19,Ceftobiprole,5,1.0
enriched_implicit_hypernetwork,4,20,Ceftolozane-Tazobactam,13,0.7272727272727273
enriched_implicit_hypernetwork,4,21,Ceftriaxone,5322,0.8877875264829374
enriched_implicit_hypernetwork,4,22,Cefuroxime,6755,0.8757327929521621
enriched_implicit_hypernetwork,4,23,Chloramphenicol,1570,0.9494656672570783
enriched_implicit_hypernetwork,4,24,Ciprofloxacin,12231,0.8707927288244979
enriched_implicit_hypernetwork,4,25,Clarithromycin,247,0.7807881773399015
enriched_implicit_hypernetwork,4,26,Clindamycin,3303,0.9007095912456458
enriched_implicit_hypernetwork,4,27,Colistin,7746,0.9781286027425926
enriched_implicit_hypernetwork,4,28,Cotrimoxazol,268,0.8862547892720307
enriched_implicit_hypernetwork,4,29,Cotrimoxazole,5518,0.8563835845490234
enriched_implicit_hypernetwork,4,30,Daptomycin,3530,0.8773160344221989
enriched_implicit_hypernetwork,4,31,Doxycycline,159,0.6388206388206388
enriched_implicit_hypernetwork,4,32,Ertapenem,7313,0.9300165127385497
enriched_implicit_hypernetwork,4,33,Erythromycin,3438,0.8941424426692374
enriched_implicit_hypernetwork,4,34,Fluconazole,62,0.5473684210526316
enriched_implicit_hypernetwork,4,35,Fosfomycin,6095,0.7442018206509591
enriched_implicit_hypernetwork,4,36,Fusidic acid,2429,0.8358032932799287
enriched_implicit_hypernetwork,4,37,Gentamicin,8379,0.9155298433699876
enriched_implicit_hypernetwork,4,38,Gentamicin_high_level,122,0.6900510204081634
enriched_implicit_hypernetwork,4,39,Imipenem,11516,0.967873087811405
enriched_implicit_hypernetwork,4,40,Itraconazole,58,0.5238095238095238
enriched_implicit_hypernetwork,4,41,Levofloxacin,9180,0.8831245574911099
enriched_implicit_hypernetwork,4,42,Linezolid,3850,0.8720279517513339
enriched_implicit_hypernetwork,4,43,Meropenem,9718,0.9382506369991156
enriched_implicit_hypernetwork,4,44,Meropenem_with_meningitis,22,0.8952380952380953
enriched_implicit_hypernetwork,4,45,Meropenem_without_meningitis,9,1.0
enriched_implicit_hypernetwork,4,46,Micafungin,65,0.7796610169491526
enriched_implicit_hypernetwork,4,47,Minocycline,2024,0.8649538375243706
enriched_implicit_hypernetwork,4,48,Moxifloxacin,195,0.9750174703004891
enriched_implicit_hypernetwork,4,49,Mupirocin,1632,0.9562015982863733
enriched_implicit_hypernetwork,4,50,Nitrofurantoin,4312,0.8891935562845812
enriched_implicit_hypernetwork,4,51,Norfloxacin,5059,0.8643019690323746
enriched_implicit_hypernetwork,4,52,Oxacillin,3056,0.9149905565448979
enriched_implicit_hypernetwork,4,53,Penicillin,3443,0.9532344079886328
enriched_implicit_hypernetwork,4,54,Penicillin_with_meningitis,43,0.7215909090909091
enriched_implicit_hypernetwork,4,55,Penicillin_with_other_infections,44,0.7174603174603175
enriched_implicit_hypernetwork,4,56,Penicillin_with_pneumonia,44,0.7589743589743589
enriched_implicit_hypernetwork,4,57,Piperacillin,3823,0.9149394316594814
enriched_implicit_hypernetwork,4,58,Piperacillin-Tazobactam,5791,0.8631859179889485
enriched_implicit_hypernetwork,4,59,Polymyxin B,551,1.0
enriched_implicit_hypernetwork,4,60,Posaconazole,59,0.5318181818181819
enriched_implicit_hypernetwork,4,61,Pristinamycin,1401,0.9601628204127413
enriched_implicit_hypernetwork,4,62,Rifampicin,2248,0.8844610359309378
enriched_implicit_hypernetwork,4,63,Strepomycin_high_level,16,0.5166666666666666
enriched_implicit_hypernetwork,4,64,Teicoplanin,2829,0.932023079697079
enriched_implicit_hypernetwork,4,65,Tetracycline,3312,0.9095808000743283
enriched_implicit_hypernetwork,4,66,Ticarcillin,1704,0.9266448617851869
enriched_implicit_hypernetwork,4,67,Tigecycline,3560,0.9962976516044786
enriched_implicit_hypernetwork,4,68,Tobramycin,9117,0.8790703567784418
enriched_implicit_hypernetwork,4,69,Vancomycin,4129,0.9701455123502079
enriched_implicit_hypernetwork,4,70,Voriconazole,65,0.5634920634920635
