model_mode,species,antibiotic,mean_species_antibiotic_auc,std_species_antibiotic_auc,mean_n_val_pairs,mean_n_susceptible,mean_n_resistant,n_folds,n_folds_with_valid_auc
implicit_species_no_enrichment,Klebsiella_Variicola,Fosfomycin,0.5604469060351412,0.15387820820404882,18.0,12.2,5.8,5,5
implicit_species_no_enrichment,Klebsiella_Variicola,Fusidic acid,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Gentamicin,,,21.0,21.0,0.0,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Imipenem,,,132.8,132.8,0.0,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Itraconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Levofloxacin,0.7749051575842415,0.2209103133934035,124.2,119.6,4.6,5,5
implicit_species_no_enrichment,Klebsiella_Variicola,Linezolid,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Meropenem,,,132.4,132.4,0.0,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_no_enrichment,Klebsiella_Variicola,Micafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Minocycline,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Moxifloxacin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Mupirocin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Nitrofurantoin,1.0,0.0,9.2,0.6,8.6,5,3
implicit_species_no_enrichment,Klebsiella_Variicola,Norfloxacin,0.7673666744829415,0.20588453787794386,89.0,84.6,4.4,5,5
implicit_species_no_enrichment,Klebsiella_Variicola,Oxacillin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Penicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Piperacillin,,,2.6,0.0,3.25,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Piperacillin-Tazobactam,0.7638037067958328,0.29547954077804517,118.4,116.2,2.2,5,5
implicit_species_no_enrichment,Klebsiella_Variicola,Polymyxin B,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Posaconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Pristinamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Rifampicin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Teicoplanin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Tetracycline,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Ticarcillin,,,12.4,0.0,12.4,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Tigecycline,,,11.0,11.0,0.0,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Tobramycin,0.8376865671641791,0.03429995580382505,124.2,123.6,0.6,5,2
implicit_species_no_enrichment,Klebsiella_Variicola,Vancomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Klebsiella_Variicola,Voriconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_no_enrichment,Morganella_Morganii,Amikacin,0.5443850298545839,0.21587119649066197,153.2,148.6,4.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Amoxicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Amoxicillin-Clavulanic acid,,,94.6,0.0,94.6,5,0
implicit_species_no_enrichment,Morganella_Morganii,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.2,0.0,1.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Ampicillin,,,92.8,0.0,92.8,5,0
implicit_species_no_enrichment,Morganella_Morganii,Anidulafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Azithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Aztreonam,0.5980838860213861,0.08731899952886206,67.8,51.2,16.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Benzylpenicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Caspofungin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Cefazolin,,,0.2,0.0,1.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Cefepime,0.7294396805244735,0.16818885987463264,154.4,153.0,1.4,5,4
implicit_species_no_enrichment,Morganella_Morganii,Cefixime,0.5608907929129454,0.0572227327448121,50.6,33.8,16.8,5,5
implicit_species_no_enrichment,Morganella_Morganii,Cefotaxime,0.6077020533371911,0.06018303525238633,52.2,35.6,16.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Cefoxitin,0.7111111111111111,0.11706281947614157,6.6,0.8,5.8,5,3
implicit_species_no_enrichment,Morganella_Morganii,Cefpodoxime,0.75,0.3535533905932738,24.4,0.4,24.0,5,2
implicit_species_no_enrichment,Morganella_Morganii,Ceftazidime,0.6289633628104103,0.06562578198215656,161.8,128.4,33.4,5,5
implicit_species_no_enrichment,Morganella_Morganii,Ceftazidime-Avibactam,,,0.0,,,1,0
implicit_species_no_enrichment,Morganella_Morganii,Ceftobiprole,,,0.0,,,1,0
implicit_species_no_enrichment,Morganella_Morganii,Ceftolozane-Tazobactam,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Ceftriaxone,0.5936844953493275,0.07413380889949822,94.2,83.0,11.2,5,5
implicit_species_no_enrichment,Morganella_Morganii,Cefuroxime,0.5166666666666667,0.683536555146996,26.6,0.4,26.2,5,2
implicit_species_no_enrichment,Morganella_Morganii,Chloramphenicol,0.6567023765707976,0.03413867219420055,27.0,20.4,6.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Ciprofloxacin,0.7661641286158125,0.06948369584870413,162.4,134.2,28.2,5,5
implicit_species_no_enrichment,Morganella_Morganii,Clarithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Clindamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Colistin,,,137.0,0.0,137.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Cotrimoxazol,0.4611111111111111,0.4137676929192318,6.2,5.4,0.8,5,3
implicit_species_no_enrichment,Morganella_Morganii,Cotrimoxazole,0.6368791019483904,0.12497896230350855,88.2,78.8,9.4,5,5
implicit_species_no_enrichment,Morganella_Morganii,Daptomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Doxycycline,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Ertapenem,0.19646847372000387,0.03211623629696989,144.0,143.4,0.6,5,2
implicit_species_no_enrichment,Morganella_Morganii,Erythromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Fluconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Fosfomycin,0.4347533477438418,0.12808348525553254,82.4,10.2,72.2,5,5
implicit_species_no_enrichment,Morganella_Morganii,Fusidic acid,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Gentamicin,0.7072925592391084,0.1463271682198914,92.8,85.4,7.4,5,5
implicit_species_no_enrichment,Morganella_Morganii,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Imipenem,0.8716404129309092,0.04728474294680061,143.0,35.4,107.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Itraconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Levofloxacin,0.7634999650269745,0.05761120421367106,136.8,111.4,25.4,5,5
implicit_species_no_enrichment,Morganella_Morganii,Linezolid,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Meropenem,,,139.6,139.6,0.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_no_enrichment,Morganella_Morganii,Micafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Minocycline,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Moxifloxacin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Mupirocin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Nitrofurantoin,0.5921495505832856,0.14934790548373528,83.4,1.2,82.2,5,3
implicit_species_no_enrichment,Morganella_Morganii,Norfloxacin,0.735612816157212,0.11018790066673012,78.8,61.2,17.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Oxacillin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Penicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Piperacillin,0.6097819428211586,0.022194633516895757,52.4,34.8,17.6,5,5
implicit_species_no_enrichment,Morganella_Morganii,Piperacillin-Tazobactam,0.4432443680906219,0.21565474911738836,85.4,83.6,1.8,5,4
implicit_species_no_enrichment,Morganella_Morganii,Polymyxin B,,,18.6,0.0,18.6,5,0
implicit_species_no_enrichment,Morganella_Morganii,Posaconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Pristinamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Rifampicin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Teicoplanin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Tetracycline,,,0.2,0.0,1.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Ticarcillin,0.6544959210622592,0.05329818029346826,68.0,42.8,25.2,5,5
implicit_species_no_enrichment,Morganella_Morganii,Tigecycline,,,4.6,4.6,0.0,5,0
implicit_species_no_enrichment,Morganella_Morganii,Tobramycin,0.6071030193805326,0.08862373420961621,137.0,126.8,10.2,5,5
implicit_species_no_enrichment,Morganella_Morganii,Vancomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Morganella_Morganii,Voriconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_no_enrichment,Proteus_Mirabilis,Amikacin,0.5354547283321475,0.06786014057851802,447.4,434.6,12.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Amoxicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Amoxicillin-Clavulanic acid,0.5942559972351358,0.054671919875588816,243.6,224.8,18.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,1.8,0.0,1.8,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ampicillin,0.6172796032688433,0.04098796085483722,291.2,166.2,125.0,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Anidulafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Azithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Aztreonam,0.7794533263470247,0.06474701644438212,230.2,212.2,18.0,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Benzylpenicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Caspofungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Cefazolin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Cefepime,0.7895727437324627,0.06274682596365828,450.0,428.2,21.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cefixime,0.7639364634463023,0.05428225812718045,229.8,212.6,17.2,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cefotaxime,0.774028807386967,0.053929399396522734,230.2,212.6,17.6,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cefoxitin,0.7308658008658009,0.2874380475382116,19.2,18.0,1.2,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cefpodoxime,0.6541429057697904,0.14014302639123818,94.0,89.4,4.6,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Ceftazidime,0.813381238637754,0.043702781600584516,472.6,450.4,22.2,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Ceftazidime-Avibactam,,,0.0,,,1,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ceftobiprole,,,0.0,,,1,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ceftolozane-Tazobactam,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ceftriaxone,0.7096535969618619,0.04144486049434937,244.0,233.4,10.6,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cefuroxime,0.8912534842621914,0.01672719769919641,289.8,203.0,86.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Chloramphenicol,0.5856498137877448,0.02799931370356185,59.6,33.6,26.0,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Ciprofloxacin,0.7608946573647318,0.02803543229642224,473.4,358.4,115.0,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Clarithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Clindamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Colistin,,,412.4,0.0,412.4,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Cotrimoxazol,0.6269563152896487,0.22656752352626577,17.0,11.2,5.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Cotrimoxazole,0.6175568719460601,0.01522313164888102,227.0,157.8,69.2,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Daptomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Doxycycline,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ertapenem,0.8388041810776781,0.18143927388578973,430.4,429.2,1.2,5,4
implicit_species_no_enrichment,Proteus_Mirabilis,Erythromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Fluconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Fosfomycin,0.6469606723822766,0.025936837401304185,273.6,180.0,93.6,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Fusidic acid,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Gentamicin,0.6200372038874088,0.05567274029281462,290.4,243.6,46.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Imipenem,0.898805885378216,0.023528724539783514,411.6,79.2,332.4,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Itraconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Levofloxacin,0.764443101074648,0.019107457690400873,411.4,307.2,104.2,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Linezolid,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Meropenem,0.8250389300806783,0.14317853346341577,430.6,428.6,2.0,5,4
implicit_species_no_enrichment,Proteus_Mirabilis,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_no_enrichment,Proteus_Mirabilis,Micafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Minocycline,0.0,,0.4,1.0,1.0,5,1
implicit_species_no_enrichment,Proteus_Mirabilis,Moxifloxacin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Mupirocin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Nitrofurantoin,0.8997093382807668,0.07929916122471768,274.0,0.4,273.6,5,2
implicit_species_no_enrichment,Proteus_Mirabilis,Norfloxacin,0.738155971204085,0.04592651045218497,300.6,218.0,82.6,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Oxacillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Penicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Piperacillin,0.6280479801337987,0.035827018142122614,229.6,135.8,93.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Piperacillin-Tazobactam,0.7890122113849428,0.29159037359347706,220.2,218.6,1.6,5,4
implicit_species_no_enrichment,Proteus_Mirabilis,Polymyxin B,,,44.0,0.0,44.0,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Posaconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Pristinamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Rifampicin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Teicoplanin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Tetracycline,,,0.4,0.0,2.0,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Ticarcillin,0.6223809305174267,0.028229017644256355,229.4,135.6,93.8,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Tigecycline,0.43392070484581496,,216.2,0.4,215.8,5,1
implicit_species_no_enrichment,Proteus_Mirabilis,Tobramycin,0.6501366932390588,0.04032750745360276,411.6,359.2,52.4,5,5
implicit_species_no_enrichment,Proteus_Mirabilis,Vancomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Mirabilis,Voriconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_no_enrichment,Proteus_Vulgaris,Amikacin,0.8109290489525849,0.17569879111509468,78.6,77.6,1.0,5,4
implicit_species_no_enrichment,Proteus_Vulgaris,Amoxicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Amoxicillin-Clavulanic acid,0.6247723536732824,0.12365703797556443,81.2,74.8,6.4,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ampicillin,,,22.8,0.0,22.8,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Anidulafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Azithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Aztreonam,,,5.6,5.6,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Benzylpenicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Caspofungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Cefazolin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Cefepime,0.5602825557043293,0.45750481148511063,78.4,77.8,0.6,5,3
implicit_species_no_enrichment,Proteus_Vulgaris,Cefixime,,,5.6,5.6,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Cefotaxime,0.5833333333333333,,5.6,5.4,0.2,5,1
implicit_species_no_enrichment,Proteus_Vulgaris,Cefoxitin,,,3.6,3.6,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Cefpodoxime,0.7137115384615385,0.24564351018830752,28.0,25.8,2.2,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Ceftazidime,0.6440792784423024,0.15303813005125172,86.8,86.0,0.8,5,2
implicit_species_no_enrichment,Proteus_Vulgaris,Ceftazidime-Avibactam,,,0.0,,,1,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ceftobiprole,,,0.0,,,1,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ceftolozane-Tazobactam,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ceftriaxone,0.7020035885167465,0.3725253255637754,81.2,80.0,1.2,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Cefuroxime,0.3761160714285714,0.3298779403303313,22.8,0.6,22.2,5,2
implicit_species_no_enrichment,Proteus_Vulgaris,Chloramphenicol,,,3.6,3.6,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ciprofloxacin,0.5735389419111582,0.26222158533632595,87.0,86.2,0.8,5,3
implicit_species_no_enrichment,Proteus_Vulgaris,Clarithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Clindamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Colistin,,,69.8,0.0,69.8,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Cotrimoxazol,0.75,,3.6,3.2,0.4,5,1
implicit_species_no_enrichment,Proteus_Vulgaris,Cotrimoxazole,0.7301034309681127,0.053649859043964535,77.8,72.8,5.0,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Daptomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Doxycycline,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ertapenem,,,73.4,73.4,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Erythromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Fluconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Fosfomycin,0.5495840760546643,0.2606178014686899,17.6,14.0,3.6,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Fusidic acid,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Gentamicin,0.8095238095238095,,22.8,22.4,0.4,5,1
implicit_species_no_enrichment,Proteus_Vulgaris,Gentamicin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Imipenem,0.7953921388675338,0.04958351532078993,62.8,14.0,48.8,5,5
implicit_species_no_enrichment,Proteus_Vulgaris,Itraconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Levofloxacin,0.7666127873563218,0.04559111610021021,69.8,69.2,0.6,5,2
implicit_species_no_enrichment,Proteus_Vulgaris,Linezolid,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Meropenem,,,73.2,73.2,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Meropenem_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Meropenem_without_meningitis,,,0.0,,,3,0
implicit_species_no_enrichment,Proteus_Vulgaris,Micafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Minocycline,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Moxifloxacin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Mupirocin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Nitrofurantoin,,,18.6,0.0,18.6,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Norfloxacin,0.37777777777777777,,42.0,41.8,0.2,5,1
implicit_species_no_enrichment,Proteus_Vulgaris,Oxacillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Penicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Penicillin_with_meningitis,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Penicillin_with_other_infections,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Penicillin_with_pneumonia,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Piperacillin,0.8333333333333334,0.23570226039551578,5.6,0.8,4.8,5,2
implicit_species_no_enrichment,Proteus_Vulgaris,Piperacillin-Tazobactam,,,72.4,72.4,0.0,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Polymyxin B,0.6666666666666666,,13.6,0.2,13.4,5,1
implicit_species_no_enrichment,Proteus_Vulgaris,Posaconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Pristinamycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Rifampicin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Strepomycin_high_level,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Teicoplanin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Tetracycline,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Ticarcillin,1.0,0.0,5.6,0.8,4.8,5,2
implicit_species_no_enrichment,Proteus_Vulgaris,Tigecycline,,,5.6,0.0,5.6,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Tobramycin,0.7795561508796803,0.19989639276499233,69.8,68.8,1.0,5,4
implicit_species_no_enrichment,Proteus_Vulgaris,Vancomycin,,,0.0,,,5,0
implicit_species_no_enrichment,Proteus_Vulgaris,Voriconazole,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,5-Fluorocytosine,,,0.0,,,4,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Amikacin,0.6944217569669989,0.027707954282145477,879.4,826.0,53.4,5,5
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin,,,0.4,0.0,1.0,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin-Clavulanic acid,0.4939759036144578,,72.4,0.2,72.2,5,1
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Ampicillin,,,383.4,0.0,383.4,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Anidulafungin,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Azithromycin,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Aztreonam,0.8781312791498952,0.022603948213775905,451.0,42.4,408.6,5,5
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Benzylpenicillin,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Caspofungin,,,0.0,,,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Cefazolin,,,2.0,0.0,2.0,5,0
implicit_species_no_enrichment,Pseudomonas_Aeruginosa,Cefepime,0.930501023787496,0.012913132633420055,1016.0,599.6,416.4,5,5
