model_mode,fold,species_id,species,antibiotic_id,antibiotic,gamma
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,37,Imipenem,0.10392198711633682
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,38,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,39,Levofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,40,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,41,Meropenem,0.10603360086679459
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,42,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,43,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,44,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,45,Minocycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,46,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,47,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,48,Nitrofurantoin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,49,Norfloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,50,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,51,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,52,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,53,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,54,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,55,Piperacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,56,Piperacillin-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,57,Polymyxin B,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,58,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,59,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,60,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,61,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,62,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,63,Tetracycline,0.05692232772707939
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,64,Ticarcillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,65,Tigecycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,66,Tobramycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,67,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,0,Campylobacter_Jejuni,68,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,0,5-Fluorocytosine,0.16505813598632812
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,1,Amikacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,2,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,3,Amoxicillin-Clavulanic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,5,Ampicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,6,Anidulafungin,0.07513335347175598
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,7,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,8,Aztreonam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,9,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,10,Caspofungin,0.11136124283075333
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,11,Cefazolin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,12,Cefepime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,13,Cefixime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,14,Cefotaxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,15,Cefoxitin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,16,Cefpodoxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,17,Ceftazidime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,18,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,19,Ceftriaxone,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,20,Cefuroxime,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,21,Chloramphenicol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,22,Ciprofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,23,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,24,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,25,Colistin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,26,Cotrimoxazol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,27,Cotrimoxazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,28,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,29,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,30,Ertapenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,31,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,32,Fluconazole,0.09218468517065048
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,33,Fosfomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,34,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,35,Gentamicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,36,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,37,Imipenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,38,Itraconazole,0.09915903210639954
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,39,Levofloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,40,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,41,Meropenem,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,42,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,43,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,44,Micafungin,0.08484108746051788
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,45,Minocycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,46,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,47,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,48,Nitrofurantoin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,49,Norfloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,50,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,51,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,52,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,53,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,54,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,55,Piperacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,56,Piperacillin-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,57,Polymyxin B,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,58,Posaconazole,0.11673635244369507
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,59,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,60,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,61,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,62,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,63,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,64,Ticarcillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,65,Tigecycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,66,Tobramycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,67,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,1,Candida_Albicans,68,Voriconazole,0.11195975542068481
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,0,5-Fluorocytosine,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,1,Amikacin,0.06604417413473129
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,2,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,3,Amoxicillin-Clavulanic acid,0.1805979460477829
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.1227181926369667
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,5,Ampicillin,0.32254552841186523
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,6,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,7,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,8,Aztreonam,0.11472343653440475
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,9,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,10,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,11,Cefazolin,0.07451408356428146
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,12,Cefepime,0.23154370486736298
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,13,Cefixime,0.06714006513357162
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,14,Cefotaxime,0.1007474735379219
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,15,Cefoxitin,0.2535485625267029
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,16,Cefpodoxime,0.19253727793693542
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,17,Ceftazidime,0.07964317500591278
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,18,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,19,Ceftriaxone,0.0767180398106575
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,20,Cefuroxime,0.17130057513713837
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,21,Chloramphenicol,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,22,Ciprofloxacin,0.14252084493637085
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,23,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,24,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,25,Colistin,0.0925796627998352
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,26,Cotrimoxazol,0.25057539343833923
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,27,Cotrimoxazole,0.1339416652917862
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,28,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,29,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,30,Ertapenem,0.26849165558815
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,31,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,32,Fluconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,33,Fosfomycin,0.26291894912719727
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,34,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,35,Gentamicin,0.16617538034915924
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,36,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,37,Imipenem,0.12636390328407288
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,38,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,39,Levofloxacin,0.12159937620162964
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,40,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,41,Meropenem,0.10880725085735321
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,42,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,43,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,44,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,45,Minocycline,0.1336141973733902
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,46,Moxifloxacin,0.13167798519134521
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,47,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,48,Nitrofurantoin,0.46613404154777527
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,49,Norfloxacin,0.22518372535705566
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,50,Oxacillin,0.1335352063179016
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,51,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,52,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,53,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,54,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,55,Piperacillin,0.1204136461019516
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,56,Piperacillin-Tazobactam,0.07480665296316147
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,57,Polymyxin B,0.34802183508872986
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,58,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,59,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,60,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,61,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,62,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,63,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,64,Ticarcillin,0.13750973343849182
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,65,Tigecycline,0.29240912199020386
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,66,Tobramycin,0.07564955204725266
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,67,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,2,Citrobacter_Freundii,68,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,0,5-Fluorocytosine,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,1,Amikacin,0.08703050017356873
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,2,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,3,Amoxicillin-Clavulanic acid,0.19692717492580414
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,5,Ampicillin,0.3402303159236908
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,6,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,7,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,8,Aztreonam,0.11080660670995712
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,9,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,10,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,11,Cefazolin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,12,Cefepime,0.1100359708070755
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,13,Cefixime,0.08067084848880768
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,14,Cefotaxime,0.07109616696834564
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,15,Cefoxitin,0.2584681510925293
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,16,Cefpodoxime,0.07122521102428436
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,17,Ceftazidime,0.09965052455663681
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,18,Ceftolozane-Tazobactam,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,19,Ceftriaxone,0.3102468252182007
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,20,Cefuroxime,0.07104955613613129
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,21,Chloramphenicol,0.11152505874633789
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,22,Ciprofloxacin,0.07576293498277664
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,23,Clarithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,24,Clindamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,25,Colistin,0.08074258267879486
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,26,Cotrimoxazol,0.31014856696128845
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,27,Cotrimoxazole,0.16095899045467377
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,28,Daptomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,29,Doxycycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,30,Ertapenem,0.1302219182252884
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,31,Erythromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,32,Fluconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,33,Fosfomycin,0.11756693571805954
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,34,Fusidic acid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,35,Gentamicin,0.14831706881523132
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,36,Gentamicin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,37,Imipenem,0.18477407097816467
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,38,Itraconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,39,Levofloxacin,0.18731629848480225
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,40,Linezolid,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,41,Meropenem,0.10430207848548889
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,42,Meropenem_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,43,Meropenem_without_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,44,Micafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,45,Minocycline,0.15738451480865479
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,46,Moxifloxacin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,47,Mupirocin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,48,Nitrofurantoin,0.17343266308307648
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,49,Norfloxacin,0.12842532992362976
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,50,Oxacillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,51,Penicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,52,Penicillin_with_meningitis,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,53,Penicillin_with_other_infections,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,54,Penicillin_with_pneumonia,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,55,Piperacillin,0.09652974456548691
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,56,Piperacillin-Tazobactam,0.07933097332715988
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,57,Polymyxin B,0.1371179074048996
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,58,Posaconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,59,Pristinamycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,60,Rifampicin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,61,Strepomycin_high_level,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,62,Teicoplanin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,63,Tetracycline,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,64,Ticarcillin,0.21850495040416718
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,65,Tigecycline,0.1704883873462677
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,66,Tobramycin,0.12749430537223816
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,67,Vancomycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,3,Citrobacter_Koseri,68,Voriconazole,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,0,5-Fluorocytosine,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,1,Amikacin,0.19778674840927124
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,2,Amoxicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,3,Amoxicillin-Clavulanic acid,0.303712397813797
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.0764603242278099
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,5,Ampicillin,0.257580041885376
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,6,Anidulafungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,7,Azithromycin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,8,Aztreonam,0.11156762391328812
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,9,Benzylpenicillin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,10,Caspofungin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,11,Cefazolin,0.10000000149011612
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,12,Cefepime,0.10932449996471405
bio_prior_gated_implicit_hypernetwork,0,4,Enterobacter_Cloacae,13,Cefixime,0.07746848464012146
