model_mode,fold,antibiotic_id,antibiotic,n_val_pairs,auc
global_plus_species,1,59,Rifampicin,2366,0.8986095439939251
global_plus_species,1,60,Strepomycin_high_level,14,0.4222222222222223
global_plus_species,1,61,Teicoplanin,2793,0.9456884985973899
global_plus_species,1,62,Tetracycline,3328,0.9082135976484235
global_plus_species,1,63,Ticarcillin,1766,0.917938600458273
global_plus_species,1,64,Tigecycline,3688,0.9926065744152687
global_plus_species,1,65,Tobramycin,9055,0.8876952000210612
global_plus_species,1,66,Vancomycin,4145,0.9721788617886179
global_plus_species,1,67,Voriconazole,73,0.6847826086956522
global_plus_species,2,0,5-Fluorocytosine,58,0.9298245614035088
global_plus_species,2,1,Amikacin,8802,0.89462366543709
global_plus_species,2,2,Amoxicillin,42,0.909297052154195
global_plus_species,2,3,Amoxicillin-Clavulanic acid,5820,0.9004705994030875
global_plus_species,2,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,15,1.0
global_plus_species,2,5,Ampicillin,4212,0.9606131189401238
global_plus_species,2,6,Anidulafungin,62,0.6452380952380953
global_plus_species,2,7,Azithromycin,45,0.8155555555555555
global_plus_species,2,8,Aztreonam,4173,0.8421697785067449
global_plus_species,2,9,Benzylpenicillin,142,0.8204887218045113
global_plus_species,2,10,Caspofungin,64,0.9919354838709677
global_plus_species,2,11,Cefazolin,1942,0.9190362382326668
global_plus_species,2,12,Cefepime,9968,0.8684864515970708
global_plus_species,2,13,Cefixime,2913,0.7850896202988848
global_plus_species,2,14,Cefotaxime,3748,0.8881025543243104
global_plus_species,2,15,Cefoxitin,1197,0.9512268119829461
global_plus_species,2,16,Cefpodoxime,1323,0.8978367161594187
global_plus_species,2,17,Ceftazidime,7626,0.837961492863149
global_plus_species,2,18,Ceftolozane-Tazobactam,21,0.7037037037037037
global_plus_species,2,19,Ceftriaxone,5427,0.8822897721118721
global_plus_species,2,20,Cefuroxime,6671,0.8735283512449812
global_plus_species,2,21,Chloramphenicol,1534,0.9523754886962433
global_plus_species,2,22,Ciprofloxacin,12152,0.8627315940434993
global_plus_species,2,23,Clarithromycin,277,0.7661326212728081
global_plus_species,2,24,Clindamycin,3393,0.8794279853287263
global_plus_species,2,25,Colistin,7609,0.9757402675718354
global_plus_species,2,26,Cotrimoxazol,298,0.8198474702380951
global_plus_species,2,27,Cotrimoxazole,5643,0.8488786925191384
global_plus_species,2,28,Daptomycin,3593,0.8693275742547859
global_plus_species,2,29,Doxycycline,166,0.6783468104222821
global_plus_species,2,30,Ertapenem,7205,0.9217722436236968
global_plus_species,2,31,Erythromycin,3507,0.8871384913243158
global_plus_species,2,32,Fluconazole,62,0.9836065573770492
global_plus_species,2,33,Fosfomycin,5901,0.7489293049917152
global_plus_species,2,34,Fusidic acid,2535,0.8449206275466546
global_plus_species,2,35,Gentamicin,8265,0.910363414442082
global_plus_species,2,36,Gentamicin_high_level,140,0.7720192580005665
global_plus_species,2,37,Imipenem,11485,0.966037204694902
global_plus_species,2,38,Itraconazole,56,0.5528846153846154
global_plus_species,2,39,Levofloxacin,9167,0.8763596292207732
global_plus_species,2,40,Linezolid,3965,0.9526751054852322
global_plus_species,2,41,Meropenem,9688,0.9282230121771843
global_plus_species,2,42,Meropenem_with_meningitis,23,0.5476190476190477
global_plus_species,2,43,Micafungin,62,0.8700564971751412
global_plus_species,2,44,Minocycline,1938,0.8782465383077964
global_plus_species,2,45,Moxifloxacin,175,0.9816163087004005
global_plus_species,2,46,Mupirocin,1653,0.957439212065251
global_plus_species,2,47,Nitrofurantoin,4235,0.8968799122554297
global_plus_species,2,48,Norfloxacin,5007,0.8582176784154761
global_plus_species,2,49,Oxacillin,3157,0.9004214248569943
global_plus_species,2,50,Penicillin,3495,0.9489886831481257
global_plus_species,2,51,Penicillin_with_meningitis,54,0.6904315196998123
global_plus_species,2,52,Penicillin_with_other_infections,54,0.6765873015873016
global_plus_species,2,53,Penicillin_with_pneumonia,54,0.8076923076923077
global_plus_species,2,54,Piperacillin,3680,0.9110255956667007
global_plus_species,2,55,Piperacillin-Tazobactam,5915,0.8547535651193359
global_plus_species,2,56,Polymyxin B,505,0.999223560910308
global_plus_species,2,57,Posaconazole,61,0.15000000000000002
global_plus_species,2,58,Pristinamycin,1358,0.9635689196730459
global_plus_species,2,59,Rifampicin,2354,0.8829524009226254
global_plus_species,2,60,Strepomycin_high_level,21,0.6153846153846154
global_plus_species,2,61,Teicoplanin,2891,0.9593745088794593
global_plus_species,2,62,Tetracycline,3378,0.9006966783505588
global_plus_species,2,63,Ticarcillin,1676,0.9135964286033
global_plus_species,2,64,Tigecycline,3713,0.9920853920943576
global_plus_species,2,65,Tobramycin,8954,0.8884474775861272
global_plus_species,2,66,Vancomycin,4271,0.9852636995111912
global_plus_species,2,67,Voriconazole,62,0.8852459016393442
global_plus_species,3,0,Amikacin,8823,0.8804687457951543
global_plus_species,3,1,Amoxicillin,51,0.9301242236024845
global_plus_species,3,2,Amoxicillin-Clavulanic acid,5725,0.9189731110546768
global_plus_species,3,3,Amoxicillin-Clavulanic acid_uncomplicated_HWI,19,0.8285714285714286
global_plus_species,3,4,Ampicillin,4313,0.9568502222552124
global_plus_species,3,5,Anidulafungin,54,0.746031746031746
global_plus_species,3,6,Azithromycin,40,0.72265625
global_plus_species,3,7,Aztreonam,4371,0.8583702007542628
global_plus_species,3,8,Benzylpenicillin,128,0.8610714285714286
global_plus_species,3,9,Caspofungin,58,0.9584905660377359
global_plus_species,3,10,Cefazolin,1929,0.9379625253281166
global_plus_species,3,11,Cefepime,10035,0.8900750431866062
global_plus_species,3,12,Cefixime,2989,0.7984237207583039
global_plus_species,3,13,Cefotaxime,3940,0.8964172938200144
global_plus_species,3,14,Cefoxitin,1292,0.9620907006605317
global_plus_species,3,15,Cefpodoxime,1199,0.9048057644110277
global_plus_species,3,16,Ceftazidime,7704,0.8555911813328113
global_plus_species,3,17,Ceftolozane-Tazobactam,21,0.8111111111111111
global_plus_species,3,18,Ceftriaxone,5315,0.9072658364421038
global_plus_species,3,19,Cefuroxime,6829,0.8833709746170559
global_plus_species,3,20,Chloramphenicol,1588,0.9529240050227606
global_plus_species,3,21,Ciprofloxacin,12182,0.8653368268011338
global_plus_species,3,22,Clarithromycin,255,0.7454728370221329
global_plus_species,3,23,Clindamycin,3291,0.8828915490685695
global_plus_species,3,24,Colistin,7688,0.9738489803557582
global_plus_species,3,25,Cotrimoxazol,278,0.8712089738263399
global_plus_species,3,26,Cotrimoxazole,5542,0.8512472790022698
global_plus_species,3,27,Daptomycin,3499,0.8749520383693046
global_plus_species,3,28,Doxycycline,170,0.6756249999999999
global_plus_species,3,29,Ertapenem,7306,0.9272870471343754
global_plus_species,3,30,Erythromycin,3406,0.883460193304244
global_plus_species,3,31,Fluconazole,57,0.5272727272727273
global_plus_species,3,32,Fosfomycin,6020,0.7469025501617774
global_plus_species,3,33,Fusidic acid,2495,0.8490162021082039
global_plus_species,3,34,Gentamicin,8366,0.9118164023910975
global_plus_species,3,35,Gentamicin_high_level,124,0.8441666666666667
global_plus_species,3,36,Imipenem,11428,0.9712978037773591
global_plus_species,3,37,Itraconazole,51,0.42207792207792205
global_plus_species,3,38,Levofloxacin,9067,0.878805736599219
global_plus_species,3,39,Linezolid,3828,0.8994365828092243
global_plus_species,3,40,Meropenem,9704,0.9456591962667971
global_plus_species,3,41,Meropenem_with_meningitis,28,0.4173913043478261
global_plus_species,3,42,Meropenem_without_meningitis,21,0.5263157894736843
global_plus_species,3,43,Micafungin,54,0.9722222222222223
global_plus_species,3,44,Minocycline,1929,0.8736915331435955
global_plus_species,3,45,Moxifloxacin,173,0.9731934731934732
global_plus_species,3,46,Mupirocin,1616,0.9582922824302135
global_plus_species,3,47,Nitrofurantoin,4211,0.8943074594230932
global_plus_species,3,48,Norfloxacin,4954,0.8603531788795447
global_plus_species,3,49,Oxacillin,3079,0.9353827488421954
global_plus_species,3,50,Penicillin,3455,0.9489304024986741
global_plus_species,3,51,Penicillin_with_meningitis,37,0.8125
global_plus_species,3,52,Penicillin_with_other_infections,37,0.8125
global_plus_species,3,53,Penicillin_with_pneumonia,37,1.0
global_plus_species,3,54,Piperacillin,3796,0.9314574073188995
global_plus_species,3,55,Piperacillin-Tazobactam,5768,0.8878451913435829
global_plus_species,3,56,Polymyxin B,524,1.0
global_plus_species,3,57,Posaconazole,51,0.7
global_plus_species,3,58,Pristinamycin,1295,0.9697849835269639
global_plus_species,3,59,Rifampicin,2321,0.865149329486563
global_plus_species,3,60,Strepomycin_high_level,18,0.27692307692307694
global_plus_species,3,61,Teicoplanin,2790,0.9598062730627306
global_plus_species,3,62,Tetracycline,3294,0.9087389529669453
global_plus_species,3,63,Ticarcillin,1814,0.9237951552797471
global_plus_species,3,64,Tigecycline,3680,0.9948109938930013
global_plus_species,3,65,Tobramycin,8998,0.8839342871059983
global_plus_species,3,66,Vancomycin,4127,0.965360117589417
global_plus_species,3,67,Voriconazole,56,0.6545454545454545
global_plus_species,4,0,5-Fluorocytosine,63,0.25806451612903225
global_plus_species,4,1,Amikacin,8944,0.8711890708470064
global_plus_species,4,2,Amoxicillin,33,0.8823529411764706
global_plus_species,4,3,Amoxicillin-Clavulanic acid,5677,0.9100818417715221
global_plus_species,4,4,Amoxicillin-Clavulanic acid_uncomplicated_HWI,13,1.0
global_plus_species,4,5,Ampicillin,4247,0.960653849966827
global_plus_species,4,6,Anidulafungin,63,0.5043731778425655
global_plus_species,4,7,Azithromycin,40,0.8626373626373627
global_plus_species,4,8,Aztreonam,4324,0.837660754430045
global_plus_species,4,9,Benzylpenicillin,134,0.9386792452830188
global_plus_species,4,10,Caspofungin,66,0.9153225806451614
global_plus_species,4,11,Cefazolin,1854,0.928637021633754
global_plus_species,4,12,Cefepime,10036,0.8805259518161039
global_plus_species,4,13,Cefixime,3028,0.7668268886176253
global_plus_species,4,14,Cefotaxime,3898,0.8766148202219852
global_plus_species,4,15,Cefoxitin,1210,0.9557888919591045
global_plus_species,4,16,Cefpodoxime,1277,0.8998391033569387
global_plus_species,4,17,Ceftazidime,7747,0.8345302978937944
global_plus_species,4,18,Ceftazidime-Avibactam,7,0.5
global_plus_species,4,19,Ceftobiprole,5,1.0
global_plus_species,4,20,Ceftolozane-Tazobactam,13,0.7272727272727273
global_plus_species,4,21,Ceftriaxone,5322,0.89076824090437
global_plus_species,4,22,Cefuroxime,6755,0.8727493432256532
global_plus_species,4,23,Chloramphenicol,1570,0.9486239731638505
global_plus_species,4,24,Ciprofloxacin,12231,0.8668133975058299
global_plus_species,4,25,Clarithromycin,247,0.7826126619230067
global_plus_species,4,26,Clindamycin,3303,0.8916097712801774
global_plus_species,4,27,Colistin,7746,0.9789929236907734
global_plus_species,4,28,Cotrimoxazol,268,0.8795498084291189
global_plus_species,4,29,Cotrimoxazole,5518,0.8527754891032164
global_plus_species,4,30,Daptomycin,3530,0.919311995082543
global_plus_species,4,31,Doxycycline,159,0.6726044226044227
global_plus_species,4,32,Ertapenem,7313,0.9179217266516448
global_plus_species,4,33,Erythromycin,3438,0.8936365302876634
global_plus_species,4,34,Fluconazole,62,0.7228070175438598
global_plus_species,4,35,Fosfomycin,6095,0.7392910910726095
global_plus_species,4,36,Fusidic acid,2429,0.8341383749761587
global_plus_species,4,37,Gentamicin,8379,0.9060887943669342
global_plus_species,4,38,Gentamicin_high_level,122,0.782312925170068
global_plus_species,4,39,Imipenem,11516,0.9669584967475907
global_plus_species,4,40,Itraconazole,58,0.616780045351474
global_plus_species,4,41,Levofloxacin,9180,0.8812171112753484
global_plus_species,4,42,Linezolid,3850,0.8553119925771283
global_plus_species,4,43,Meropenem,9718,0.9362368169605612
global_plus_species,4,44,Meropenem_with_meningitis,22,0.780952380952381
global_plus_species,4,45,Meropenem_without_meningitis,9,1.0
global_plus_species,4,46,Micafungin,65,0.8531073446327684
global_plus_species,4,47,Minocycline,2024,0.8732923729005233
global_plus_species,4,48,Moxifloxacin,195,0.9865478686233403
global_plus_species,4,49,Mupirocin,1632,0.9550104355467677
global_plus_species,4,50,Nitrofurantoin,4312,0.8823796155750325
global_plus_species,4,51,Norfloxacin,5059,0.8607005733273798
global_plus_species,4,52,Oxacillin,3056,0.9115255247395533
global_plus_species,4,53,Penicillin,3443,0.948560882904367
global_plus_species,4,54,Penicillin_with_meningitis,43,0.7386363636363636
global_plus_species,4,55,Penicillin_with_other_infections,44,0.7396825396825396
global_plus_species,4,56,Penicillin_with_pneumonia,44,0.8205128205128205
global_plus_species,4,57,Piperacillin,3823,0.9167864624445928
global_plus_species,4,58,Piperacillin-Tazobactam,5791,0.8637510902964396
global_plus_species,4,59,Polymyxin B,551,1.0
global_plus_species,4,60,Posaconazole,59,0.6818181818181819
global_plus_species,4,61,Pristinamycin,1401,0.9638758900068612
global_plus_species,4,62,Rifampicin,2248,0.8819012065862276
global_plus_species,4,63,Strepomycin_high_level,16,0.4166666666666667
global_plus_species,4,64,Teicoplanin,2829,0.939196847148524
global_plus_species,4,65,Tetracycline,3312,0.9028622197446127
global_plus_species,4,66,Ticarcillin,1704,0.9209791095167756
global_plus_species,4,67,Tigecycline,3560,0.9967012977370479
global_plus_species,4,68,Tobramycin,9117,0.8723017029738017
global_plus_species,4,69,Vancomycin,4129,0.9742663242846662
global_plus_species,4,70,Voriconazole,65,0.5238095238095238
