model_mode,species,antibiotic,mean_species_antibiotic_auc,std_species_antibiotic_auc,mean_n_val_pairs,mean_n_susceptible,mean_n_resistant,n_folds,n_folds_with_valid_auc
species_multihead_no_enrichment,Campylobacter_Jejuni,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Piperacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Piperacillin-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Polymyxin B,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Tetracycline,0.7577575757575757,0.16156710745446592,12.0,6.0,6.0,5,5
species_multihead_no_enrichment,Campylobacter_Jejuni,Ticarcillin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Tigecycline,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Tobramycin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Campylobacter_Jejuni,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,5-Fluorocytosine,0.4248166619505754,0.1197331077607586,60.75,59.75,1.0,4,4
species_multihead_no_enrichment,Candida_Albicans,Amikacin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Amoxicillin-Clavulanic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ampicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Anidulafungin,0.608592521643321,0.11456576924497613,60.8,45.8,15.0,5,5
species_multihead_no_enrichment,Candida_Albicans,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Aztreonam,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Caspofungin,0.9689800886879402,0.04838861949469152,63.0,59.6,3.4,5,5
species_multihead_no_enrichment,Candida_Albicans,Cefazolin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefepime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefixime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefotaxime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefoxitin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefpodoxime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ceftazidime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Candida_Albicans,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Candida_Albicans,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ceftriaxone,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cefuroxime,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Chloramphenicol,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ciprofloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Colistin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cotrimoxazol,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Cotrimoxazole,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ertapenem,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Fluconazole,0.6678607631630101,0.1884035775393934,61.2,58.4,2.8,5,5
species_multihead_no_enrichment,Candida_Albicans,Fosfomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Gentamicin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Imipenem,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Itraconazole,0.5481229599026209,0.1592289929275325,56.6,48.8,7.8,5,5
species_multihead_no_enrichment,Candida_Albicans,Levofloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Meropenem,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Candida_Albicans,Micafungin,0.8696375442832501,0.07258992140268378,61.4,56.6,4.8,5,5
species_multihead_no_enrichment,Candida_Albicans,Minocycline,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Moxifloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Nitrofurantoin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Norfloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Piperacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Piperacillin-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Polymyxin B,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Posaconazole,0.46670696737192896,0.23700433247945144,58.4,55.8,2.6,5,5
species_multihead_no_enrichment,Candida_Albicans,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Ticarcillin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Tigecycline,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Tobramycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Candida_Albicans,Voriconazole,0.6373929143636914,0.20454399314262717,61.8,60.0,1.8,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Citrobacter_Freundii,Amikacin,0.5873750390574508,0.11489922831309579,122.4,116.6,5.8,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Amoxicillin-Clavulanic acid,0.36470588235294116,,92.8,0.2,92.6,5,1
species_multihead_no_enrichment,Citrobacter_Freundii,Amoxicillin-Clavulanic acid_uncomplicated_HWI,0.875,0.25,2.8,0.8,2.0,5,4
species_multihead_no_enrichment,Citrobacter_Freundii,Ampicillin,,,47.6,0.0,47.6,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Aztreonam,0.5678347242967126,0.09543524861446444,33.4,22.0,11.4,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Cefazolin,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Cefepime,0.6595164684171675,0.1805641379834179,124.4,120.0,4.4,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Cefixime,0.5820812742812743,0.09432845638707671,32.4,19.8,12.6,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Cefotaxime,0.5734970584970586,0.07594242010736375,32.6,21.2,11.4,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Cefoxitin,,,36.2,0.0,36.2,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Cefpodoxime,,,39.4,0.0,39.4,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ceftazidime,0.6270746863419795,0.047774688655731735,125.0,84.8,40.2,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ceftriaxone,0.6688215683414258,0.054687925952247876,95.2,64.2,31.0,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Cefuroxime,0.6466422466422467,0.10167620535996796,15.8,10.0,5.8,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Chloramphenicol,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ciprofloxacin,0.5957692500197096,0.08369515376781207,128.8,120.0,8.8,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Colistin,0.7619531094028278,0.23959773999561973,114.2,111.6,2.6,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Cotrimoxazol,,,3.0,3.0,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Cotrimoxazole,0.5416442168300069,0.12010132074540933,92.6,86.4,6.2,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ertapenem,0.64937106918239,0.4103050612235896,118.2,117.4,0.8,5,3
species_multihead_no_enrichment,Citrobacter_Freundii,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Fosfomycin,0.597227884288727,0.2292140746357458,42.2,37.8,4.4,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Gentamicin,0.7273809523809525,0.24827066277646428,47.6,44.8,2.8,5,4
species_multihead_no_enrichment,Citrobacter_Freundii,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Imipenem,0.5032665001129178,0.24443645407222783,122.6,121.4,1.2,5,4
species_multihead_no_enrichment,Citrobacter_Freundii,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Levofloxacin,0.6003609348362593,0.1281443647359206,111.6,103.4,8.2,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Meropenem,0.6441986528623901,0.4139786638055763,114.8,114.0,0.8,5,3
species_multihead_no_enrichment,Citrobacter_Freundii,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Citrobacter_Freundii,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Minocycline,,,0.2,1.0,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Moxifloxacin,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Nitrofurantoin,,,12.8,12.8,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Norfloxacin,0.5924480234409276,0.09031495108085176,69.6,63.6,6.0,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Oxacillin,,,0.4,1.0,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Piperacillin,0.5819347048106447,0.1009212269872942,32.6,20.2,12.4,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Piperacillin-Tazobactam,0.6392450586414646,0.034893720663639105,88.4,61.2,27.2,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Polymyxin B,,,11.4,11.4,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Ticarcillin,0.6224461795514427,0.08184096578013517,32.4,18.8,13.6,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Tigecycline,,,30.8,30.8,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Tobramycin,0.5977547980308769,0.1273182572043092,112.2,103.0,9.2,5,5
species_multihead_no_enrichment,Citrobacter_Freundii,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Freundii,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Citrobacter_Koseri,Amikacin,0.7230065703856479,0.3810888119844458,159.6,158.8,0.8,5,3
species_multihead_no_enrichment,Citrobacter_Koseri,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Amoxicillin-Clavulanic acid,0.6524339530312149,0.19949516335021478,123.4,118.6,4.8,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ampicillin,,,76.4,0.0,76.4,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Aztreonam,0.6448951302926667,0.26653179617931005,44.6,42.6,2.0,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Cefazolin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Cefepime,0.7959024425828478,0.16120272231796068,159.8,156.2,3.6,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Cefixime,0.6401701753123786,0.12878613622005192,44.2,42.2,2.0,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Cefotaxime,0.6605564850906467,0.15579227859002512,44.6,42.4,2.2,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Cefoxitin,0.8888888888888888,,8.8,8.6,0.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Cefpodoxime,0.6641630596062716,0.0986376488217696,56.2,47.4,8.8,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Ceftazidime,0.7737308608987928,0.15331010039067366,170.2,166.6,3.6,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Ceftazidime-Avibactam,,,0.0,,,1,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ceftolozane-Tazobactam,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ceftriaxone,0.8651185284938652,0.19637287652376575,125.6,124.0,1.6,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Cefuroxime,0.6253689860586412,0.05713886573931639,32.8,25.8,7.0,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Chloramphenicol,0.6025568181818182,0.2501899674253056,12.4,11.2,1.2,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Ciprofloxacin,0.8156157058881245,0.08612938770567645,169.8,166.4,3.4,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Colistin,0.8235294117647058,,138.4,138.2,0.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Cotrimoxazol,,,8.0,8.0,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Cotrimoxazole,0.7366786427088344,0.2181024823724103,117.2,114.6,2.6,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Doxycycline,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ertapenem,0.9713057054356515,0.035251189494527484,146.4,145.4,1.0,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Fosfomycin,0.3710880123193556,0.18011535689783087,63.4,61.4,2.0,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Fusidic acid,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Gentamicin,0.7236842105263157,,76.4,76.2,0.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Gentamicin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Imipenem,,,159.8,159.8,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Itraconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Levofloxacin,0.8912201048828956,0.19482410334836783,138.0,136.4,1.6,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Linezolid,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Meropenem,0.7986111111111112,,146.2,146.0,0.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Meropenem_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Meropenem_without_meningitis,,,0.0,,,3,0
species_multihead_no_enrichment,Citrobacter_Koseri,Micafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Minocycline,,,0.4,2.0,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Moxifloxacin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Mupirocin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Nitrofurantoin,0.5714285714285714,,23.0,22.8,0.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Norfloxacin,0.8330931320685566,0.1016437727329088,107.4,103.8,3.6,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Oxacillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Penicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Penicillin_with_meningitis,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Penicillin_with_other_infections,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Penicillin_with_pneumonia,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Piperacillin,0.0,,12.4,0.2,12.2,5,1
species_multihead_no_enrichment,Citrobacter_Koseri,Piperacillin-Tazobactam,0.8414363953164976,0.08844826719540222,111.6,107.6,4.0,5,5
species_multihead_no_enrichment,Citrobacter_Koseri,Polymyxin B,,,23.8,23.8,0.0,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Posaconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Pristinamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Rifampicin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Strepomycin_high_level,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Teicoplanin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Tetracycline,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Ticarcillin,,,44.2,0.0,44.2,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Tigecycline,0.6893137405796722,0.13163845432695226,45.0,1.6,43.4,5,4
species_multihead_no_enrichment,Citrobacter_Koseri,Tobramycin,0.7222510041848466,0.37587333752337804,138.4,137.6,0.8,5,3
species_multihead_no_enrichment,Citrobacter_Koseri,Vancomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Citrobacter_Koseri,Voriconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,5-Fluorocytosine,,,0.0,,,4,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Amikacin,0.7316470574384467,0.26542482876428936,307.0,303.0,4.0,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Amoxicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Amoxicillin-Clavulanic acid,,,299.8,0.0,299.8,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Amoxicillin-Clavulanic acid_uncomplicated_HWI,,,0.4,0.0,1.0,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ampicillin,,,67.2,0.0,67.2,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Anidulafungin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Azithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Aztreonam,0.614056166056166,0.1770262872327721,19.6,13.0,6.6,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Benzylpenicillin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Caspofungin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefazolin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefepime,0.7064083030810109,0.0417663855286845,303.8,264.4,39.4,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefixime,0.5609619066481811,0.18963243172038072,18.8,10.8,8.0,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefotaxime,0.578030303030303,0.1463080406223107,19.0,12.8,6.2,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefoxitin,,,32.8,0.0,32.8,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefpodoxime,,,90.0,0.0,90.0,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ceftazidime,0.6902875520069953,0.024048595751675464,313.6,224.8,88.8,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Ceftazidime-Avibactam,,,1.0,1.0,0.0,1,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ceftobiprole,,,0.0,,,1,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ceftolozane-Tazobactam,,,0.2,1.0,0.0,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ceftriaxone,0.6938273945453359,0.013920065970972503,297.6,211.8,85.8,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Cefuroxime,0.7405320939284048,0.058064288740840415,48.6,20.6,28.0,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Chloramphenicol,0.6625925925925926,0.15492818815252757,9.4,7.6,1.8,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Ciprofloxacin,0.6690169246195049,0.0353202171554974,320.0,302.8,17.2,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Clarithromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Clindamycin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Colistin,0.6326517598221596,0.06914572240511821,270.8,262.8,8.0,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Cotrimoxazol,0.4666666666666667,,13.8,13.6,0.2,5,1
species_multihead_no_enrichment,Enterobacter_Cloacae,Cotrimoxazole,0.6470805520613867,0.10620528197296894,285.4,263.2,22.2,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Daptomycin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Doxycycline,,,0.2,0.0,1.0,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Ertapenem,0.6866876434321035,0.04911258703900657,282.6,254.2,28.4,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Erythromycin,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Fluconazole,,,0.0,,,5,0
species_multihead_no_enrichment,Enterobacter_Cloacae,Fosfomycin,0.5805441139079583,0.06807343785970041,49.0,24.8,24.2,5,5
species_multihead_no_enrichment,Enterobacter_Cloacae,Fusidic acid,,,0.0,,,5,0
